Guadalajara,40.6337,-3.1674,Spain
Tema,5.6667,-0.0167,Ghana
Syzran,53.1667,48.4667,Russia
Zemun,44.85,20.4,Serbia
Ndalatando,-9.3,14.9167,Angola
Solingen,51.1719,7.0847,Germany
Leesburg,28.7672,-81.8962,United States
Daule,-1.8667,-79.9833,Ecuador
Zhanlicun,23.2881,116.2594,China
Pangzawl,22.91,92.76,India
Bontang,0.1333,117.5,Indonesia
Jinggang,23.2722,113.2183,China
Prantij,23.4384,72.8572,India
Ash Shihaniyah,25.3722,51.2047,Qatar
Papantla de Olarte,20.4478,-97.32,Mexico
Kamensk-Ural'skiy,56.4,61.9333,Russia
San Miguel del Padron,23.0964,-82.3267,Cuba
Tan Phu,11.272,107.4367,Vietnam
Naic,14.32,120.77,Philippines
Liancheng,24.0519,105.075,China
Zaranj,30.96,61.86,Afghanistan
Kidapawan,7.0083,125.0894,Philippines
Braganca Paulista,-22.9189,-46.5425,Brazil
Pindamonhangaba,-22.9239,-45.4617,Brazil
Split,43.51,16.44,Croatia
Novocherkassk,47.4222,40.0939,Russia
Ziarat,30.381,67.727,Pakistan
Miyakonojo,31.7194,131.0617,Japan
Lafayette,40.3991,-86.8593,United States
Siirt,37.925,41.9458,Turkey
Tra Vinh,9.9333,106.35,Vietnam
Khanpur,28.65,70.68,Pakistan
Ferkessedougou,9.5928,-5.1944,Côte d’Ivoire
La Laguna,28.4853,-16.3167,Spain
Southend,51.55,0.71,United Kingdom
Ciudad Acuna,29.3242,-100.9317,Mexico
Jose Maria Ezeiza,-34.8333,-58.5167,Argentina
Khost,33.3331,69.9169,Afghanistan
Koudougou,12.25,-2.3667,Burkina Faso
Saint-Marc,19.1167,-72.7,Haiti
Huaycan,-12.0181,-76.8139,Peru
San Nicolas de los Arroyos,-33.3333,-60.2167,Argentina
Milagro,-2.1347,-79.5872,Ecuador
Dijon,47.3167,5.0167,France
Moga,30.822,75.174,India
Ede,7.7389,4.4361,Nigeria
Ekibastuz,51.6667,75.3667,Kazakhstan
Enschede,52.2225,6.8925,Netherlands
Newport,51.5886,-2.9978,United Kingdom
Regensburg,49.0167,12.0833,Germany
Patos de Minas,-18.5871,-46.5149,Brazil
Kisarawe,-7.2622,38.7367,Tanzania
Budaun,28.05,79.12,India
Hayward,37.6328,-122.0766,United States
Ramat Gan,32.07,34.8235,Israel
Uttarpara,22.67,88.35,India
Catamarca,-28.4667,-65.7833,Argentina
Marbella,36.5167,-4.8833,Spain
Daltonganj,24.03,84.07,India
Ceyhan,37.0289,35.8125,Turkey
Quipungo,-14.8167,14.55,Angola
Corona,33.8616,-117.5649,United States
Benoni,-26.1883,28.3206,South Africa
Djelfa,34.6667,3.25,Algeria
Macuspana,17.7667,-92.6,Mexico
Zhengding,38.1464,114.5708,China
Zlatoust,55.1667,59.6667,Russia
Aral,40.548,81.281,China
Cadiz,10.95,123.3,Philippines
Matsuzaka,34.5779,136.5276,Japan
Copiapo,-27.3664,-70.3331,Chile
Klaipeda,55.7125,21.135,Lithuania
Ogaki,35.3594,136.6129,Japan
Jamkhed,18.72,75.32,India
Zabrze,50.3025,18.7781,Poland
Bharuch,21.712,72.993,India
Nanqiaotou,22.7176,113.2918,China
Ilagan,17.1489,121.8894,Philippines
Gweru,-19.4614,29.8022,Zimbabwe
Abaetetuba,-1.7178,-48.8828,Brazil
Tacheng,46.7517,82.9869,China
Szeged,46.25,20.1667,Hungary
Herne,51.55,7.2167,Germany
Gojra,31.15,72.6833,Pakistan
Banha,30.4628,31.1797,Egypt
Panjgur,26.9683,64.1014,Pakistan
Mahlaing,21.09,95.64,Burma
Paterson,40.9147,-74.1624,United States
Ilheus,-14.7889,-39.0489,Brazil
Calama,-22.4667,-68.9333,Chile
Angers,47.4736,-0.5542,France
San Miguel,-34.5333,-58.7167,Argentina
's-Hertogenbosch,51.6833,5.3167,Netherlands
Amersfoort,52.155,5.3875,Netherlands
George,-33.9667,22.45,South Africa
Mandi Bahauddin,32.5797,73.4814,Pakistan
Itapetininga,-23.5917,-48.0531,Brazil
Lunglei,22.88,92.73,India
Nablus,32.2199,35.2636,West Bank
Nan Zhuang,22.9839,113.0139,China
Zaanstad,52.4333,4.8167,Netherlands
Guaymas,27.9183,-110.8933,Mexico
Enfield,51.6522,-0.0808,United Kingdom
Guimaraes,41.445,-8.2908,Portugal
Alexandria,38.8185,-77.0861,United States
Kamina,-8.7386,24.9906,Congo (Kinshasa)
Molo,-0.2485,35.7319,Kenya
Domodedovo,55.44,37.7619,Russia
Macon,32.8065,-83.6974,United States
Saharsa,25.88,86.6,India
Chaoshan,23.0768,113.8696,China
Ketou,7.3581,2.6075,Benin
Rio das Ostras,-22.5269,-41.945,Brazil
Adzope,6.1035,-3.8648,Côte d’Ivoire
Portmore,17.95,-76.8799,Jamaica
Girona,41.9844,2.8211,Spain
Grenoble,45.1715,5.7224,France
Qalyub,30.1997,31.2053,Egypt
Danao,10.53,123.93,Philippines
Lakewood,39.6977,-105.1172,United States
Springfield,39.7709,-89.654,United States
Ghorahi,28.0408,82.4861,Nepal
Bac Lieu,9.2833,105.7167,Vietnam
Capas,15.3372,120.59,Philippines
Xiaping,26.748,114.289,China
Al Miqdadiyah,33.9786,44.9369,Iraq
Vidisha,23.53,77.82,India
Pathankot,32.2668,75.6,India
Ravenna,44.4161,12.2017,Italy
Paderborn,51.7181,8.7542,Germany
Ar Ramtha,32.5589,36.0147,Jordan
Severodvinsk,64.5667,39.8667,Russia
Borazjan,29.2694,51.22,Iran
Kisi,9.0833,3.85,Nigeria
Cap-Haitien,19.75,-72.2,Haiti
Esmeraldas,0.9667,-79.6528,Ecuador
Souk Ahras,36.2864,7.9511,Algeria
Karwar,14.8,74.13,India
Daiwanishi,34.8892,135.4167,Japan
Neuss,51.2,6.7,Germany
Khasavyurt,43.25,46.5833,Russia
Chlef,36.1647,1.3317,Algeria
Pandi,14.87,120.95,Philippines
Camarajibe,-8.0219,-34.9808,Brazil
El Eulma,36.15,5.6833,Algeria
Salzburg,47.8,13.045,Austria
Thanesar,29.9667,76.8167,India
Danzao,23.0427,112.9145,China
Kishangarh,26.57,74.87,India
Uiwang,37.3448,126.9683,"Korea, South"
Luanshya,-13.1333,28.4,Zambia
Hanam,37.5167,127.2,"Korea, South"
Kansas City,39.1235,-94.7443,United States
Zango,12.9333,8.5333,Nigeria
Braila,45.2692,27.9575,Romania
Barrie,44.3711,-79.6769,Canada
Butembo,0.15,29.2833,Congo (Kinshasa)
Saint-Louis,16.0333,-16.5,Senegal
Burlington,36.076,-79.4685,United States
Rudarpur,28.98,79.4,India
Kitenkela,-1.4855,36.9047,Kenya
Tindwara,25.4833,80.3333,India
Warner Robins,32.5961,-83.6527,United States
Nalgonda,17.0575,79.2684,India
Jinghai,38.9294,116.9169,China
Hitachi-Naka,36.3967,140.5347,Japan
Lucapa,-8.4228,20.7392,Angola
Noda,35.95,139.8667,Japan
Santana de Parnaiba,-23.4439,-46.9178,Brazil
Dibrugarh,27.48,95,India
Singaraja,-8.1167,115.0833,Indonesia
Moanda,-5.9342,12.3494,Congo (Kinshasa)
Seogwipo,33.2497,126.56,"Korea, South"
Palo Negro,10.1739,-67.5419,Venezuela
Veraval,20.9159,70.3629,India
Durres,41.3133,19.4458,Albania
Hoeryong,42.4333,129.75,"Korea, North"
Abbotsford,49.05,-122.3167,Canada
Tochigi,36.3813,139.7303,Japan
Sunnyvale,37.3836,-122.0255,United States
Betul Bazar,21.905,77.902,India
Sukrah,36.8833,10.25,Tunisia
Andong,36.5592,128.7289,"Korea, South"
Balurghat,25.22,88.76,India
Bytom,50.3483,18.9156,Poland
San Jose,12.3528,121.0676,Philippines
Jorhat,26.75,94.22,India
Poblacion,10.4111,123.9822,Philippines
Ixtlahuaca,19.5689,-99.7669,Mexico
Kariya,34.9893,137.0021,Japan
Krishnanagar,23.4,88.5,India
Dutse,11.7011,9.3419,Nigeria
Newcastle,-32.9306,151.7542,Australia
Ueda,36.4019,138.2491,Japan
Hollywood,26.0293,-80.1679,United States
Livorno,43.55,10.3167,Italy
Tete,-16.1579,33.5898,Mozambique
Vinh Yen,21.31,105.5967,Vietnam
Barakpur,22.76,88.37,India
Porbandar,21.6417,69.6293,India
Sinpo,40.0347,128.1856,"Korea, North"
Giron,7.0708,-73.1731,Colombia
Pouso Alegre,-22.2281,-45.9336,Brazil
Ciudad Choluteca,13.3014,-87.1842,Honduras
Roseville,38.7703,-121.3196,United States
Hoa Thanh,11.2831,106.1297,Vietnam
Alagoinhas,-12.1356,-38.4192,Brazil
Mudon,16.2578,97.7164,Burma
Amatitlan,14.4833,-90.6167,Guatemala
Gulu,2.7817,32.2992,Uganda
Gwangyang,34.9333,127.6833,"Korea, South"
Hoi An,15.8833,108.3333,Vietnam
Baubau,-5.4622,122.6058,Indonesia
Imabari,34.0667,133,Japan
New Bedford,41.6697,-70.9428,United States
Kawashiri,34.8333,135.4167,Japan
Bordj el Kiffan,36.7375,3.1931,Algeria
Go Cong,10.3667,106.6667,Vietnam
Erdemli,36.6056,34.3111,Turkey
Gonbad-e Kavus,37.2436,55.1658,Iran
Al Manaqil,14.2504,32.98,Sudan
Shantipur,23.25,88.43,India
Hindupur,13.83,77.49,India
Araucaria,-25.5928,-49.41,Brazil
Matanzas,23.0494,-81.5736,Cuba
Tulancingo,20.0833,-98.3667,Mexico
Ipswich,52.0594,1.1556,United Kingdom
Beawar,26.1,74.32,India
Long Khanh,10.917,107.167,Vietnam
Bhalswa Jahangirpur,28.7354,77.1638,India
Mufulira,-12.5356,28.2419,Zambia
Tauranga,-37.6858,176.1667,New Zealand
South Lyon,42.4614,-83.6526,United States
Bellevue,47.5951,-122.1535,United States
Erode,11.3409,77.7171,India
Logrono,42.465,-2.4456,Spain
Dahuaishu,36.2601,111.6743,China
Minglanilla,10.245,123.7964,Philippines
Manzanillo,20.3397,-77.1086,Cuba
Eregli,37.5128,34.0483,Turkey
Chichicastenango,14.9333,-91.1167,Guatemala
Duc Pho,14.81,108.96,Vietnam
San Jose,15.8037,120.9991,Philippines
Tafeng,25.3775,112.2034,China
Fairfield,38.2583,-122.0335,United States
Cayirova,40.8,29.4167,Turkey
Sibsagar,26.9844,94.6375,India
Bugdayli,39.7464,39.4914,Turkey
Buyuk Cakirman,39.7464,39.4914,Turkey
Erzincan,39.7464,39.4914,Turkey
Mahmutlu,39.7464,39.4914,Turkey
Kirsehir,39.1456,34.1608,Turkey
Eminabad,32.0422,74.26,Pakistan
Kragujevac,44.0142,20.9394,Serbia
Badajoz,38.8803,-6.9753,Spain
Binghamton,42.1014,-75.9093,United States
Manzhouli,49.598,117.379,China
Delicias,28.1931,-105.4717,Mexico
Piedecuesta,7.0833,-73,Colombia
Toledo,-24.7139,-53.7428,Brazil
Higashimurayama,35.7546,139.4685,Japan
Nimes,43.8383,4.3597,France
Ipokia,6.5333,2.85,Nigeria
Jaranwala,31.3333,73.4167,Pakistan
Nangloi Jat,28.6833,77.0667,India
Topeka,39.0346,-95.6955,United States
Rondonopolis,-16.4708,-54.6358,Brazil
Ramapo,41.1404,-74.1072,United States
Kukichuo,36.0621,139.6668,Japan
Fengyicun,23.6636,116.6028,China
Mzuzu,-11.45,34.0333,Malawi
Valle de Santiago,20.39,-101.26,Mexico
Dong Xoai,11.5169,106.8392,Vietnam
Valdivia,-39.8139,-73.2458,Chile
Golbasi,39.7953,32.8028,Turkey
Naogaon,24.8118,88.947,Bangladesh
Auchi,7.0667,6.2667,Nigeria
Bavaro,18.717,-68.45,Dominican Republic
Borj Hammoud,33.8936,35.5403,Lebanon
El Minie,34.447,35.8178,Lebanon
Kashikishi,-9.3,28.7167,Zambia
Soro,21.29,86.69,India
Willemstad,12.108,-68.935,Curaçao
Villanueva,15.3157,-87.9932,Honduras
Penjamo,20.4311,-101.7222,Mexico
Escondido,33.1348,-117.0723,United States
Santa Rita,-7.1139,-34.9778,Brazil
Mariveles,14.43,120.48,Philippines
Saumlaki,-7.975,131.3075,Indonesia
Joliet,41.5188,-88.1499,United States
Villa de Alvarez,19.25,-103.7333,Mexico
Levis,46.8,-71.1833,Canada
Zacatecas,22.7736,-102.5736,Mexico
Kerch,45.3619,36.4711,Ukraine
Surprise,33.6815,-112.4515,United States
Naperville,41.748,-88.1659,United States
Lashio,22.9333,97.75,Burma
Pasadena,29.6575,-95.1498,United States
Bohicon,7.2,2.0667,Benin
Harrow,51.5836,-0.3464,United Kingdom
Rimini,44.0594,12.5683,Italy
Port Louis,-20.1644,57.5042,Mauritius
Maimanah,35.9333,64.75,Afghanistan
Cotia,-23.6039,-46.9189,Brazil
Musashino,35.7177,139.5661,Japan
Melipilla,-33.6253,-71.2711,Chile
Sagay,10.9,123.42,Philippines
`Ajlun,32.3325,35.7517,Jordan
Marvdasht,29.8786,52.8067,Iran
Melitopol,46.8489,35.3675,Ukraine
Mesquite,32.7602,-96.5865,United States
Agri,39.7186,43.0508,Turkey
Coquitlam,49.2839,-122.7919,Canada
Xianshuigu,38.9786,117.3886,China
Nuzvid,16.7881,80.8465,India
Abbottabad,34.1558,73.2194,Pakistan
Santiago,16.68,121.55,Philippines
Champaign,40.1142,-88.2737,United States
Sayama,35.853,139.4122,Japan
Jean-Rabel,19.85,-73.2,Haiti
Taza,34.2167,-4.0167,Morocco
Pomona,34.0585,-117.7626,United States
Nizip,37.01,37.7972,Turkey
Dundee,56.4606,-2.97,United Kingdom
Sitarganj,28.93,79.7,India
Moc Chau,20.9221,104.7521,Vietnam
Dongguazhen,25.0911,101.5075,China
Al Hawiyah,21.4411,40.4975,Saudi Arabia
Cagliari,39.2167,9.1167,Italy
Odivelas,38.8,-9.1833,Portugal
Consolacion,10.4,123.95,Philippines
Maridi,4.9151,29.4769,South Sudan
Quilpue,-33.05,-71.45,Chile
Rafael Castillo,-34.7167,-58.6167,Argentina
Zhangaozen,43.3378,52.8553,Kazakhstan
Aix-en-Provence,43.5263,5.4454,France
Nchelenge,-9.3533,28.7403,Zambia
Szombathely,47.2351,16.6219,Hungary
Kutaisi,42.2717,42.7056,Georgia
Komaki,35.291,136.9121,Japan
Kiambu,-1.1714,36.8356,Kenya
Siem Reap,13.3622,103.8597,Cambodia
Jyvaskyla,62.2417,25.7417,Finland
Houma,29.58,-90.7059,United States
Clermont-Ferrand,45.7831,3.0824,France
Hajipur,25.6925,85.2084,India
Kisaran,2.9833,99.6125,Indonesia
Pesqueria,25.785,-100.0511,Mexico
Mati,6.9483,126.2272,Philippines
Malakal,9.5369,31.656,South Sudan
Milas,37.3167,27.7833,Turkey
La Lisa,23.0247,-82.4631,Cuba
Kafr ash Shaykh,31.1,30.95,Egypt
Tipitapa,12.2,-86.1,Nicaragua
Athens,33.9508,-83.3689,United States
St. George,37.0758,-113.5752,United States
Miass,55,60.1,Russia
Tama,35.6369,139.4463,Japan
Dongsheng,22.8847,113.455,China
Habra,22.83,88.63,India
Yonago,35.4333,133.3333,Japan
Jequie,-13.8578,-40.0839,Brazil
Kramatorsk,48.7392,37.5839,Ukraine
Kalemie,-5.9128,29.1906,Congo (Kinshasa)
Colima,19.2433,-103.7247,Mexico
Dawei,14.0833,98.2,Burma
Maquela do Zombo,-6.05,15.1167,Angola
Wamba,2.1442,27.9929,Congo (Kinshasa)
Bara Banki,26.92,81.2,India
Cairns,-16.92,145.78,Australia
Xinjing,31.2142,121.3681,China
Cam Ranh,11.902,109.2207,Vietnam
Bir,18.99,75.76,India
Florencio Varela,-34.8167,-58.2833,Argentina
Salavat,53.3667,55.9333,Russia
Beaumont,30.0849,-94.1451,United States
Elkhart,41.6916,-85.9627,United States
Keren,15.7778,38.4581,Eritrea
West Bromwich,52.519,-1.995,United Kingdom
Derince,40.7539,29.8231,Turkey
Dhamar,14.55,44.4017,Yemen
Gandajika,-6.75,23.9667,Congo (Kinshasa)
Colina,-33.2017,-70.6703,Chile
Dadu,26.7325,67.7792,Pakistan
Pleiku,13.9833,108,Vietnam
Stavanger,58.97,5.7314,Norway
Taungdwingyi,20.0017,95.5461,Burma
Narnaul,28.0444,76.1056,India
Chitaldrug,14.23,76.4,India
Calapan,13.414,121.18,Philippines
Calapan,13.414,121.18,Philippines
Franco da Rocha,-23.3286,-46.7244,Brazil
Mostaganem,35.9333,0.0833,Algeria
Paco do Lumiar,-2.5319,-44.1078,Brazil
Etah,27.63,78.67,India
Bani,18.29,-70.33,Dominican Republic
Gloucester,51.8653,-2.2458,United Kingdom
Quchan,37.106,58.5095,Iran
Vila Junqueiro,-15.4669,36.9778,Mozambique
Foggia,41.4584,15.5519,Italy
Iruma,35.8358,139.3911,Japan
Abohar,30.1334,74.2001,India
Thanatpin,17.2942,96.58,Burma
Bhandaria,22.489,90.0627,Bangladesh
Le Mans,48.0077,0.1984,France
Lake Charles,30.201,-93.2111,United States
Facatativa,4.8167,-74.3667,Colombia
Arad,46.175,21.3125,Romania
Fujita,34.8674,138.2577,Japan
Urganch,41.55,60.6333,Uzbekistan
Kopeysk,55.1,61.6167,Russia
Khairpur Mir's,27.5333,68.7667,Pakistan
Bukoba,-1.3333,31.8167,Tanzania
Kaithal,29.8015,76.3998,India
Arayat,15.1493,120.7692,Philippines
Salamanca,40.965,-5.6642,Spain
Santa Maria,34.9333,-120.4431,United States
Porlamar,10.95,-63.85,Venezuela
Poole,50.7167,-1.9833,United Kingdom
Comayagua,14.4528,-87.6379,Honduras
Lleida,41.6167,0.6333,Spain
Rangkasbitung,-6.3667,106.25,Indonesia
Saguenay,48.4167,-71.0667,Canada
Urdaneta,15.9761,120.5711,Philippines
Xintang,22.7833,113.15,China
Lodhran,29.5333,71.6333,Pakistan
Yuma,32.5995,-114.5491,United States
Balasore,21.5033,86.925,India
Guelph,43.55,-80.25,Canada
Zhaxi,27.8508,104.9687,China
Mehtar Lam,34.6683,70.2089,Afghanistan
Navoiy,40.0844,65.3792,Uzbekistan
Dar Naim,18.0973,-15.9327,Mauritania
Pinetown,-29.8167,30.85,South Africa
Asaka,35.7972,139.5939,Japan
Ramu,3.9375,41.2203,Kenya
Olathe,38.8833,-94.82,United States
Midland,32.0243,-102.1147,United States
Kakamigahara,35.3988,136.8484,Japan
Canakkale,40.1519,26.4056,Turkey
Aalborg,57.0337,9.9166,Denmark
Greeley,40.4152,-104.7706,United States
Koiridih,24.18,86.3,India
Miskolc,48.1,20.7833,Hungary
Torrance,33.8346,-118.3416,United States
La Victoria,10.2278,-67.3336,Venezuela
Ciego de Avila,21.8481,-78.7631,Cuba
Bandundu,-3.3167,17.3667,Congo (Kinshasa)
Pyatigorsk,44.05,43.0667,Russia
Disuq,31.1325,30.6478,Egypt
Calabayan,16.77,121.78,Philippines
Ghazni,33.5492,68.4233,Afghanistan
Zhaoxiang,31.149,121.1962,China
Huelva,37.25,-6.95,Spain
Touggourt,33.1,6.0667,Algeria
Shillong,25.5822,91.8944,India
Bafra,41.5722,35.9147,Turkey
Malasiqui,15.92,120.42,Philippines
Ikot Ekpene,5.1833,7.7167,Nigeria
Sannar,13.55,33.6,Sudan
Los Angeles,-37.4667,-72.35,Chile
Rewari,28.18,76.62,India
Paghman,34.5833,68.95,Afghanistan
Ilopango,13.7,-89.1167,El Salvador
Jinjiang,19.7288,110.0085,China
Tinipuka,-4.55,136.89,Indonesia
Cartago,4.7,-75.9167,Colombia
Ashikaga,36.3402,139.4497,Japan
Thornton,39.9197,-104.9438,United States
Stara Zagora,42.4333,25.65,Bulgaria
Telford,52.6766,-2.4469,United Kingdom
Shahrisabz,39.05,66.8333,Uzbekistan
Garanhuns,-8.8903,-36.4928,Brazil
Hazaribagh,23.98,85.35,India
Las Cruces,32.3265,-106.7893,United States
Trindade,-16.6489,-49.4889,Brazil
Nawabganj,24.6,88.2667,Bangladesh
Toda,35.8176,139.6779,Japan
Ingolstadt,48.7631,11.425,Germany
Lichinga,-13.3,35.2456,Mozambique
Bhimavaram,16.543,81.523,India
Tsuchiura,36.0667,140.2,Japan
Negombo,7.2111,79.8386,Sri Lanka
Okinawa,26.3342,127.8056,Japan
Namacunde,-17.3,15.85,Angola
Boca Chica,18.4539,-69.6064,Dominican Republic
Altay,47.8666,88.1166,China
Bahawalnagar,29.9928,73.2536,Pakistan
Misato,35.8301,139.8723,Japan
Moriguchi,34.7375,135.5642,Japan
Columbia,38.9472,-92.3268,United States
Preston,53.83,-2.735,United Kingdom
Elektrostal,55.7833,38.4667,Russia
Brasilia,-15.7939,-47.8828,Brazil
Jun'an,22.7057,113.1526,China
York,53.96,-1.08,United Kingdom
Mandsaur,24.072,75.069,India
Chas,23.63,86.17,India
Jahrom,28.5147,53.5731,Iran
Bondoukou,8.0304,-2.8,Côte d’Ivoire
Lausanne,46.52,6.6333,Switzerland
Bocaue,14.8,120.93,Philippines
Khuzdar,27.8,66.6167,Pakistan
Brusque,-27.0978,-48.9178,Brazil
Mejicanos,13.7333,-89.2167,El Salvador
Tepatitlan de Morelos,20.8139,-102.7639,Mexico
Pemba,-12.9667,40.5167,Mozambique
Elbistan,38.2014,37.1883,Turkey
Bilbays,30.4167,31.5667,Egypt
Fullerton,33.8841,-117.9279,United States
Pitesti,44.8606,24.8678,Romania
Tan Chau,10.7739,105.2369,Vietnam
Numan,9.4669,12.0328,Nigeria
Kamalshahr,35.8658,50.8717,Iran
Tarragona,41.1175,1.2528,Spain
Subang,-6.5714,107.7614,Indonesia
Las Maravillas,16.3667,-91.7333,Mexico
Grand Junction,39.0877,-108.5673,United States
Brest,48.39,-4.49,France
Tabaco,13.35,123.73,Philippines
Fukayacho,36.1975,139.2815,Japan
Nsele,-4.3744,15.4947,Congo (Kinshasa)
Coimbra,40.2111,-8.4289,Portugal
Mtwara,-10.2736,40.1828,Tanzania
Porac,15.0719,120.5419,Philippines
Carsamba,41.1992,36.7275,Turkey
Krugersdorp,-26.1,27.7667,South Africa
Port Blair,11.6683,92.7378,India
Middlesbrough,54.5767,-1.2355,United Kingdom
Ruse,43.8445,25.9539,Bulgaria
Shizhaobi,23.921,115.7774,China
Dos Hermanas,37.2836,-5.9222,Spain
Samarra',34.1959,43.8857,Iraq
Ozamiz City,8.15,123.85,Philippines
Pecs,46.0708,18.2331,Hungary
Harchandpur,26.36,81.17,India
Yaritagua,10.0753,-69.1283,Venezuela
Kumbakonam,10.9602,79.3845,India
Cuautitlan Izcalli,19.65,-99.25,Mexico
Torbat-e Heydariyeh,35.2872,59.2219,Iran
Xiangcheng,25.4783,100.5551,China
Al `Aqabah,29.5322,35.0061,Jordan
Batu Pahat,1.8504,102.9333,Malaysia
Nahiyat Ghammas,31.7422,44.6102,Iraq
Kusatsu,35.0167,135.9667,Japan
Santa Tecla,13.6731,-89.2406,El Salvador
Darwin,-12.4381,130.8411,Australia
Reykjavik,64.1458,-21.9425,Iceland
Atbara,17.7167,33.9833,Sudan
Caxias,-4.8589,-43.3558,Brazil
Kanasin,20.9344,-89.5578,Mexico
Payatas,14.7099,121.0997,Philippines
Shinyanga,-3.6619,33.4231,Tanzania
Aul,20.67,86.64,India
Masaya,11.9667,-86.1,Nicaragua
Malambo,10.85,-74.75,Colombia
Momostenango,15,2,Guatemala
Serik,36.9167,31.1,Turkey
Pakpattan,30.3442,73.3839,Pakistan
Botucatu,-22.8858,-48.445,Brazil
Tanay,14.4972,121.2864,Philippines
Blackpool,53.8142,-3.0503,United Kingdom
La Romana,18.43,-68.97,Dominican Republic
Trois-Rivieres,46.35,-72.55,Canada
Balneario de Camboriu,-26.9908,-48.635,Brazil
Mino,34.8269,135.4706,Japan
Maykop,44.6,40.0833,Russia
Carolina,18.4054,-65.9792,Puerto Rico
Metairie,29.9977,-90.178,United States
Apeldoorn,52.21,5.97,Netherlands
Pantanal,18.5586,-68.3694,Dominican Republic
Ishizaki,38.4176,141.3027,Japan
Kuwana,35.0667,136.6833,Japan
Orange,33.8038,-117.8218,United States
Tours,47.3936,0.6892,France
Gemena,3.25,19.7667,Congo (Kinshasa)
Cam Ranh,11.9136,109.1369,Vietnam
Sancti Spiritus,21.9339,-79.4439,Cuba
Whitby,43.8833,-78.9417,Canada
Cambridge,43.3972,-80.3114,Canada
Kolar,13.1333,78.1333,India
Medea,36.2675,2.75,Algeria
Koga,36.1782,139.7554,Japan
Dipolog,8.5872,123.3408,Philippines
Warren,42.4934,-83.027,United States
Dabou,5.3256,-4.3767,Côte d’Ivoire
Teresopolis,-22.4119,-42.9658,Brazil
Jacmel,18.235,-72.537,Haiti
Orekhovo-Borisovo Yuzhnoye,55.6,37.7333,Russia
West Valley City,40.6886,-112.0123,United States
Chicacole,18.3,83.9,India
Montero,-17.3422,-63.2558,Bolivia
Moundou,8.5667,16.0833,Chad
Koutiala,12.3833,-5.4667,Mali
Shunan,34.055,131.8061,Japan
Candelaria,13.9311,121.4233,Philippines
Gaziemir,38.3214,27.1275,Turkey
Negage,-7.7667,15.2667,Angola
Vila Franca de Xira,38.95,-8.9833,Portugal
Kapakli,41.3333,27.9667,Turkey
Inezgane,30.3658,-9.5381,Morocco
Northampton,52.2304,-0.8938,United Kingdom
Teofilo Otoni,-17.8578,-41.505,Brazil
La Trinidad,16.46,120.59,Philippines
Bankura,23.25,87.07,India
Mandya,12.52,76.9,India
Hampton,37.0551,-76.363,United States
Norrkoping,58.5919,16.1856,Sweden
Jolo,6,121,Philippines
Cunduacan,18.0667,-93.1667,Mexico
Dehri,24.91,84.18,India
Sinfra,6.621,-5.9114,Côte d’Ivoire
Myebon,20.05,93.3667,Burma
Atibaia,-23.1172,-46.5506,Brazil
Quillacollo,-17.4,-66.2833,Bolivia
Medina Estates,5.6658,-0.1631,Ghana
Kanata,45.3333,-75.9,Canada
Gunungsitoli,1.2833,97.6167,Indonesia
Porto Amboim,-10.7183,13.75,Angola
Cacula,14,29,Angola
Minoo,34.8269,135.4704,Japan
Durgauti,25.2114,83.5308,India
Curico,-34.9833,-71.2333,Chile
Taxila,33.7458,72.7875,Pakistan
Gingoog,8.82,125.1,Philippines
Lakewood,40.0763,-74.2031,United States
Marivan,35.5217,46.1806,Iran
Phu Ly,20.5411,105.9139,Vietnam
Huehuetenango,15.3147,-91.4761,Guatemala
Karatepe,40.7333,29.9667,Turkey
San Justo,-34.6833,-58.55,Argentina
Mainpuri,27.23,79.02,India
Nasugbu,14.07,120.63,Philippines
Quimbele,-6.5167,16.2167,Angola
Bima,-8.46,118.7267,Indonesia
Varginha,-21.5508,-45.43,Brazil
Pasadena,34.1597,-118.139,United States
Port-Gentil,-0.7167,8.7833,Gabon
Carcar,10.12,123.63,Philippines
Qabr as Sitt,33.4466,36.3364,Syria
Campo Largo,-25.4589,-49.5278,Brazil
San Jose del Cabo,23.0614,-109.7081,Mexico
Cachoeirinha,-29.9508,-51.0939,Brazil
Pageralam,-4.0167,103.25,Indonesia
Zinacantepec,19.2833,-99.7333,Mexico
Batang,-6.9081,109.7304,Indonesia
Ergani,38.2692,39.7617,Turkey
Nakhodka,42.8167,132.8667,Russia
Bacau,46.5833,26.9167,Romania
Norzagaray,14.92,121.05,Philippines
Yaizu,34.8669,138.3247,Japan
Talaivasal,11.5867,78.7583,India
Kisarazu,35.376,139.9168,Japan
Miramar,25.9773,-80.3351,United States
Shchelkovo,55.9167,38,Russia
Birganj,27,84.8667,Nepal
Elizabeth,40.6658,-74.1913,United States
Tobruk,32.0833,23.95,Libya
Yima,34.7469,111.875,China
Stamford,41.1039,-73.5585,United States
Jicheon,36.1333,128.1,"Korea, South"
Ebina,35.4464,139.3908,Japan
Floridablanca,14.974,120.528,Philippines
Racine,42.7274,-87.8135,United States
Gitega,-3.4283,29.925,Burundi
Rionegro,6.1535,-75.3743,Colombia
Nkongsamba,4.95,9.9333,Cameroon
Raigarh,21.8974,83.395,India
Ahuachapan,13.9167,-89.85,El Salvador
Tay Ninh,11.3678,106.1189,Vietnam
